transaction_id,ventureid,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,dateoftransaction,timing,currency,remarks,specificationcategory
GK010_T010,GK010,Expenditure,Wages crew (including bonuses),6741,,,,Return,Dutch Guilder,,Wages
GK010_T011,GK010,Expenditure,Other expenses,1134,,,,Return,Dutch Guilder,,Various
GK011_T001,GK011,Expenditure,Value of ship before departure,33000,,,,Outfitting,Dutch Guilder,,Ship
GK011_T002,GK011,Expenditure,Outfitting costs,19439,,,,Outfitting,Dutch Guilder,,Outfitting
GK011_T003,GK011,Expenditure,Advance crew payment,1913,,,,Outfitting,Dutch Guilder,,Wages
GK011_T004,GK011,Expenditure,Insurance hull,1296,,,,Outfitting,Dutch Guilder,,Insurance
GK011_T005,GK011,Expenditure,Insurance cargo,1413,,,,Outfitting,Dutch Guilder,,Insurance
GK011_T006,GK011,Expenditure,Trade cargo costs,46582,,,,Outfitting,Dutch Guilder,,Trade cargo
GK011_T007,GK011,Expenditure,Other expenses,7504,,,,Outfitting,Dutch Guilder,,Various
GK011_T008,GK011,Return,Value of ship after voyage,30000,,,,Return,Dutch Guilder,,Ship
GK011_T009,GK011,Return,Bills of exchange sold,17478,,,,Return,Dutch Guilder,,Credit
GK011_T010,GK011,Return,Bills of exchange protested,3739,credit,,,Return,Dutch Guilder,,Doubtful credit
GK011_T011,GK011,Return,Outstanding debts in colony,83195,credit,,,Return,Dutch Guilder,,Credit
GK011_T012,GK011,Return,Freight and passengers,100,,,,Return,Dutch Guilder,,Freight and passengers
GK011_T013,GK011,Return,African goods sold,394,,,,Return,Dutch Guilder,,Cargo
GK011_T014,GK011,Return,Returned trade cargo,109,,,,Return,Dutch Guilder,,Trade cargo
GK011_T015,GK011,Expenditure,Wages crew (including bonuses),14094,,,,Return,Dutch Guilder,,Wages
GK011_T016,GK011,Expenditure,Other expenses,2436,,,,Return,Dutch Guilder,,Various
GK012_T001,GK012,Expenditure,Value of ship before departure,30000,,,,Outfitting,Dutch Guilder,,Ship
GK012_T002,GK012,Expenditure,Outfitting costs,14934,,,,Outfitting,Dutch Guilder,,Outfitting
GK012_T003,GK012,Expenditure,Advance crew payment,1846,,,,Outfitting,Dutch Guilder,,Wages
GK012_T004,GK012,Expenditure,Insurance hull,1669,,,,Outfitting,Dutch Guilder,,Insurance
GK012_T005,GK012,Expenditure,Insurance cargo,1305,,,,Outfitting,Dutch Guilder,,Insurance
GK012_T006,GK012,Expenditure,Trade cargo costs,53005,,,,Outfitting,Dutch Guilder,,Trade cargo
GK012_T007,GK012,Expenditure,Other expenses,8149,,,,Outfitting,Dutch Guilder,,Various
GK012_T008,GK012,Return,Value of ship after voyage,27000,,,,Return,Dutch Guilder,,Ship
GK012_T009,GK012,Return,Bills of exchange sold,75534,,,,Return,Dutch Guilder,,Credit
GK012_T010,GK012,Return,Bills of exchange protested,20739,credit,,,Return,Dutch Guilder,,Doubtful credit
GK012_T011,GK012,Return,Outstanding debts in colony,11126,credit,,,Return,Dutch Guilder,,Credit
GK012_T012,GK012,Return,Returned trade cargo,285,,,,Return,Dutch Guilder,,Trade cargo
GK012_T013,GK012,Expenditure,Wages crew (including bonuses),11170,,,,Return,Dutch Guilder,,Wages
GK012_T014,GK012,Expenditure,Other expenses,1493,,,,Return,Dutch Guilder,,Various
GK013_T001,GK013,Expenditure,Value of ship before departure,27000,,,,Outfitting,Dutch Guilder,,Ship
GK013_T002,GK013,Expenditure,Outfitting costs,16191,,,,Outfitting,Dutch Guilder,,Outfitting
GK013_T003,GK013,Expenditure,Advance crew payment,1742,,,,Outfitting,Dutch Guilder,,Wages
GK013_T004,GK013,Expenditure,Insurance hull,1686,,,,Outfitting,Dutch Guilder,,Insurance
GK013_T005,GK013,Expenditure,Insurance cargo,1425,,,,Outfitting,Dutch Guilder,,Insurance
GK013_T006,GK013,Expenditure,Trade cargo costs,50805,,,,Outfitting,Dutch Guilder,,Trade cargo
GK013_T007,GK013,Expenditure,Other expenses,8969,,,,Outfitting,Dutch Guilder,,Various
GK013_T008,GK013,Return,Value of ship after voyage,24000,,,,Return,Dutch Guilder,,Ship
GK013_T009,GK013,Return,Plantation produce received,67557,,,,Return,Dutch Guilder,,Cargo
GK013_T010,GK013,Return,Freight and passengers,1937,,,,Return,Dutch Guilder,,Freight and passengers
GK013_T011,GK013,Expenditure,Wages crew (including bonuses),13085,,,,Return,Dutch Guilder,,Wages
GK013_T012,GK013,Expenditure,Insurance on return,830,,,,Return,Dutch Guilder,,Insurance
GK013_T013,GK013,Expenditure,Other expenses,3621,,,,Return,Dutch Guilder,,Various
GK014_T001,GK014,Expenditure,Value of ship before departure,24000,,,,Outfitting,Dutch Guilder,,Ship
GK014_T002,GK014,Expenditure,Outfitting costs,20559,,,,Outfitting,Dutch Guilder,,Outfitting
GK014_T003,GK014,Expenditure,Advance crew payment,1884,,,,Outfitting,Dutch Guilder,,Wages
GK014_T004,GK014,Expenditure,Insurance hull,1555,,,,Outfitting,Dutch Guilder,,Insurance
GK014_T005,GK014,Expenditure,Insurance cargo,1706,,,,Outfitting,Dutch Guilder,,Insurance
GK014_T006,GK014,Expenditure,Trade cargo costs,65022,,,,Outfitting,Dutch Guilder,,Trade cargo
GK014_T007,GK014,Expenditure,Other expenses,8151,,,,Outfitting,Dutch Guilder,,Various
GK014_T008,GK014,Return,Value of ship after voyage,21000,,,,Return,Dutch Guilder,,Ship
GK014_T009,GK014,Return,Bills of exchange sold,40386,,,,Return,Dutch Guilder,,Credit
GK014_T010,GK014,Return,Plantation produce received,28742,,,,Return,Dutch Guilder,,Cargo
GK014_T011,GK014,Return,Outstanding debts in colony,22472,credit,,,Return,Dutch Guilder,,Credit
GK014_T012,GK014,Return,Cash received,546,,,,Return,Dutch Guilder,,Cash
GK014_T013,GK014,Return,Freight and passengers,10,,,,Return,Dutch Guilder,,Freight and passengers
GK014_T014,GK014,Return,African goods sold,27111,,,,Return,Dutch Guilder,,Cargo
GK014_T015,GK014,Return,Returned trade cargo,1041,,,,Return,Dutch Guilder,,Trade cargo
GK014_T016,GK014,Expenditure,Wages crew (including bonuses),14871,,,,Return,Dutch Guilder,,Wages
GK014_T017,GK014,Expenditure,Insurance on return,573,,,,Return,Dutch Guilder,,Insurance
GK014_T018,GK014,Expenditure,Other expenses,6299,,,,Return,Dutch Guilder,,Various
GK015_T001,GK015,Expenditure,Value of ship before departure,21000,,,,Outfitting,Dutch Guilder,,Ship
GK015_T002,GK015,Expenditure,Outfitting costs,20493,,,,Outfitting,Dutch Guilder,,Outfitting
GK015_T003,GK015,Expenditure,Advance crew payment,2001,,,,Outfitting,Dutch Guilder,,Wages
GK015_T004,GK015,Expenditure,Insurance hull,1085,,,,Outfitting,Dutch Guilder,,Insurance
GK015_T005,GK015,Expenditure,Insurance cargo,2142,,,,Outfitting,Dutch Guilder,,Insurance
GK015_T006,GK015,Expenditure,Trade cargo costs,52863,,,,Outfitting,Dutch Guilder,,Trade cargo
GK015_T007,GK015,Expenditure,Other expenses,7933,,,,Outfitting,Dutch Guilder,,Various
GK015_T008,GK015,Return,Value of ship after voyage,18000,,,,Return,Dutch Guilder,,Ship
GK015_T009,GK015,Return,Bills of exchange sold,43365,,,,Return,Dutch Guilder,,Credit
GK015_T010,GK015,Return,Plantation produce received,68484,,,,Return,Dutch Guilder,,Cargo
GK015_T011,GK015,Return,Outstanding debts in colony,812,credit,,,Return,Dutch Guilder,,Credit
GK015_T012,GK015,Return,Freight and passengers,1273,,,,Return,Dutch Guilder,,Freight and passengers
GK015_T013,GK015,Return,African goods sold,4122,,,,Return,Dutch Guilder,,Cargo
GK015_T014,GK015,Expenditure,Wages crew (including bonuses),14484,,,,Return,Dutch Guilder,,Wages
GK015_T015,GK015,Expenditure,Insurance on return,1702,,,,Return,Dutch Guilder,,Insurance
GK015_T016,GK015,Expenditure,Other expenses,3965,,,,Return,Dutch Guilder,,Various
GK016_T001,GK016,Expenditure,Value of ship before departure,18000,,,,Outfitting,Dutch Guilder,,Ship
GK016_T002,GK016,Expenditure,Outfitting costs,23035,,,,Outfitting,Dutch Guilder,,Outfitting
GK016_T003,GK016,Expenditure,Advance crew payment,3033,,,,Outfitting,Dutch Guilder,,Wages
GK016_T004,GK016,Expenditure,Insurance hull,2251,,,,Outfitting,Dutch Guilder,,Insurance
GK016_T005,GK016,Expenditure,Insurance cargo,3566,,,,Outfitting,Dutch Guilder,,Insurance
GK016_T006,GK016,Expenditure,Trade cargo costs,43384,,,,Outfitting,Dutch Guilder,,Trade cargo
GK016_T007,GK016,Expenditure,Other expenses,9329,,,,Outfitting,Dutch Guilder,,Various
GK016_T008,GK016,Return,Bills of exchange sold,50655,,,,Return,Dutch Guilder,,Credit
GK016_T009,GK016,Return,Plantation produce received,8534,,,,Return,Dutch Guilder,,Cargo
GK016_T010,GK016,Return,Outstanding debts in colony,1017,credit,,,Return,Dutch Guilder,,Credit
GK016_T011,GK016,Return,African goods sold,11936,,,,Return,Dutch Guilder,,Cargo
GK016_T012,GK016,Return,Returned trade cargo,2554,,,,Return,Dutch Guilder,,Trade cargo
GK016_T013,GK016,Expenditure,Wages crew (including bonuses),15550,,,,Return,Dutch Guilder,,Wages
GK016_T014,GK016,Expenditure,Insurance on return,1164,,,,Return,Dutch Guilder,,Insurance
GK016_T015,GK016,Expenditure,Other expenses,2215,,,,Return,Dutch Guilder,,Various
GK017_T001,GK017,Expenditure,Value of ship before departure,12000,,,,Outfitting,Dutch Guilder,,Ship
GK017_T002,GK017,Expenditure,Outfitting costs,14947,,,,Outfitting,Dutch Guilder,,Outfitting
GK017_T003,GK017,Expenditure,Advance crew payment,688,,,,Outfitting,Dutch Guilder,,Wages
GK017_T004,GK017,Expenditure,Insurance hull,834,,,,Outfitting,Dutch Guilder,,Insurance
GK017_T005,GK017,Expenditure,Insurance cargo,1658,,,,Outfitting,Dutch Guilder,,Insurance
GK017_T006,GK017,Expenditure,Trade cargo costs,25832,,,,Outfitting,Dutch Guilder,,Trade cargo
GK017_T007,GK017,Expenditure,Other expenses,4458,,,,Outfitting,Dutch Guilder,,Various
GK017_T008,GK017,Return,Value of ship after voyage,9000,,,,Return,Dutch Guilder,,Ship
GK017_T009,GK017,Return,Bills of exchange sold,43972,,,,Return,Dutch Guilder,,Credit
GK017_T010,GK017,Return,Freight and passengers,5602,,,,Return,Dutch Guilder,,Freight and passengers
GK017_T011,GK017,Return,African goods sold,5376,,,,Return,Dutch Guilder,,Cargo
GK017_T012,GK017,Return,Returned trade cargo,263,,,,Return,Dutch Guilder,,Trade cargo
GK017_T013,GK017,Expenditure,Wages crew (including bonuses),10796,,,,Return,Dutch Guilder,,Wages
GK017_T014,GK017,Expenditure,Other expenses,1820,,,,Return,Dutch Guilder,,Various
GK018_T001,GK018,Expenditure,Value of ship before departure,9000,,,,Outfitting,Dutch Guilder,,Ship
GK018_T002,GK018,Expenditure,Outfitting costs,9621,,,,Outfitting,Dutch Guilder,,Outfitting
GK018_T003,GK018,Expenditure,Advance crew payment,594,,,,Outfitting,Dutch Guilder,,Wages
GK018_T004,GK018,Expenditure,Insurance hull,825,,,,Outfitting,Dutch Guilder,,Insurance
GK018_T005,GK018,Expenditure,Insurance cargo,1470,,,,Outfitting,Dutch Guilder,,Insurance
GK018_T006,GK018,Expenditure,Trade cargo costs,26955,,,,Outfitting,Dutch Guilder,,Trade cargo
GK018_T007,GK018,Expenditure,Other expenses,4393,,,,Outfitting,Dutch Guilder,,Various
GK018_T008,GK018,Return,Value of ship after voyage,6000,,,,Return,Dutch Guilder,,Ship
GK018_T009,GK018,Return,Bills of exchange sold,79913,,,,Return,Dutch Guilder,,Credit
GK018_T010,GK018,Return,Freight and passengers,5089,,,,Return,Dutch Guilder,,Freight and passengers
GK018_T011,GK018,Return,African goods sold,3744,,,,Return,Dutch Guilder,,Cargo
GK018_T012,GK018,Return,Returned trade cargo,106,,,,Return,Dutch Guilder,,Trade cargo
GK018_T013,GK018,Expenditure,Wages crew (including bonuses),11601,,,,Return,Dutch Guilder,,Wages
GK018_T014,GK018,Expenditure,Other expenses,8704,,,,Return,Dutch Guilder,,Various
GK019_T001,GK019,Expenditure,Value of ship before departure,6000,,,,Outfitting,Dutch Guilder,,Ship
GK019_T002,GK019,Expenditure,Outfitting costs,8993,,,,Outfitting,Dutch Guilder,,Outfitting
GK019_T003,GK019,Expenditure,Advance crew payment,1270,,,,Outfitting,Dutch Guilder,,Wages
GK019_T004,GK019,Expenditure,Insurance hull,1185,,,,Outfitting,Dutch Guilder,,Insurance
GK019_T005,GK019,Expenditure,Insurance cargo,2446,,,,Outfitting,Dutch Guilder,,Insurance
GK019_T006,GK019,Expenditure,Trade cargo costs,30399,,,,Outfitting,Dutch Guilder,,Trade cargo
GK019_T007,GK019,Expenditure,Other expenses,11643,,,,Outfitting,Dutch Guilder,,Various
GK019_T008,GK019,Return,Value of ship after voyage,5400,,,,Return,Dutch Guilder,,Ship
GK019_T009,GK019,Return,Bills of exchange sold,60794,,,,Return,Dutch Guilder,,Credit
GK019_T010,GK019,Return,Freight and passengers,6882,,,,Return,Dutch Guilder,,Freight and passengers
GK019_T011,GK019,Return,African goods sold,25119,,,,Return,Dutch Guilder,,Cargo
GK019_T012,GK019,Return,Returned trade cargo,393,,,,Return,Dutch Guilder,,Trade cargo
GK019_T013,GK019,Expenditure,Wages crew (including bonuses),7414,,,,Return,Dutch Guilder,,Wages
GK019_T014,GK019,Expenditure,Insurance on return,928,,,,Return,Dutch Guilder,,Insurance
GK019_T015,GK019,Expenditure,Other expenses,2442,,,,Return,Dutch Guilder,,Various
GK020_T001,GK020,Expenditure,Value of ship before departure,2400,,,,Outfitting,Dutch Guilder,,Ship
GK020_T002,GK020,Expenditure,Outfitting costs,16202,,,,Outfitting,Dutch Guilder,,Outfitting
GK020_T003,GK020,Expenditure,Advance crew payment,1398,,,,Outfitting,Dutch Guilder,,Wages
GK020_T004,GK020,Expenditure,Insurance hull,1563,,,,Outfitting,Dutch Guilder,,Insurance
GK020_T005,GK020,Expenditure,Insurance cargo,1923,,,,Outfitting,Dutch Guilder,,Insurance
GK020_T006,GK020,Expenditure,Trade cargo costs,34162,,,,Outfitting,Dutch Guilder,,Trade cargo
GK020_T007,GK020,Expenditure,Other expenses,4293,,,,Outfitting,Dutch Guilder,,Various
GK020_T008,GK020,Return,Value of ship after voyage,4800,,,,Return,Dutch Guilder,,Ship
GK020_T009,GK020,Return,Bills of exchange sold,22691,,,,Return,Dutch Guilder,,Credit
GK020_T010,GK020,Return,Bills of exchange protested,6047,credit,,,Return,Dutch Guilder,,Doubtful credit
GK020_T011,GK020,Return,Outstanding debts in colony,3148,credit,,,Return,Dutch Guilder,,Credit
GK020_T012,GK020,Return,Freight and passengers,996,,,,Return,Dutch Guilder,,Freight and passengers
GK020_T013,GK020,Return,Returned trade cargo,150,,,,Return,Dutch Guilder,,Trade cargo
GK020_T014,GK020,Expenditure,Wages crew (including bonuses),11262,,,,Return,Dutch Guilder,,Wages
GK020_T015,GK020,Expenditure,Other expenses,678,,,,Return,Dutch Guilder,,Various
GK021_T001,GK021,Expenditure,Value of ship before departure,4800,,,,Outfitting,Dutch Guilder,,Ship
GK021_T002,GK021,Expenditure,Outfitting costs,12170,,,,Outfitting,Dutch Guilder,,Outfitting
GK021_T003,GK021,Expenditure,Advance crew payment,1232,,,,Outfitting,Dutch Guilder,,Wages
GK021_T004,GK021,Expenditure,Insurance hull,919,,,,Outfitting,Dutch Guilder,,Insurance
GK021_T005,GK021,Expenditure,Insurance cargo,1149,,,,Outfitting,Dutch Guilder,,Insurance
GK021_T006,GK021,Expenditure,Trade cargo costs,27209,,,,Outfitting,Dutch Guilder,,Trade cargo
GK021_T007,GK021,Expenditure,Other expenses,4641,,,,Outfitting,Dutch Guilder,,Various
GK021_T008,GK021,Return,Value of ship after voyage,3000,,,,Return,Dutch Guilder,,Ship
GK021_T009,GK021,Return,Bills of exchange sold,68479,,,,Return,Dutch Guilder,,Credit
GK021_T010,GK021,Return,Plantation produce received,144,,,,Return,Dutch Guilder,,Cargo
GK021_T011,GK021,Return,Returned trade cargo,105,,,,Return,Dutch Guilder,,Trade cargo
GK021_T012,GK021,Expenditure,Wages crew (including bonuses),10745,,,,Return,Dutch Guilder,,Wages
GK021_T013,GK021,Expenditure,Other expenses,1002,,,,Return,Dutch Guilder,,Various
GK022_T001,GK022,Expenditure,Value of ship before departure,12000,,,,Outfitting,Dutch Guilder,,Ship
GK022_T002,GK022,Expenditure,Outfitting costs,17413,,,,Outfitting,Dutch Guilder,,Outfitting
GK022_T003,GK022,Expenditure,Advance crew payment,601,,,,Outfitting,Dutch Guilder,,Wages
GK022_T004,GK022,Expenditure,Insurance hull,1425,,,,Outfitting,Dutch Guilder,,Insurance
GK022_T005,GK022,Expenditure,Insurance cargo,2190,,,,Outfitting,Dutch Guilder,,Insurance
GK022_T006,GK022,Expenditure,Trade cargo costs,22694,,,,Outfitting,Dutch Guilder,,Trade cargo
GK022_T007,GK022,Expenditure,Other expenses,4515,,,,Outfitting,Dutch Guilder,,Various
GK022_T008,GK022,Return,Value of ship after voyage,10000,,,,Return,Dutch Guilder,,Ship
GK022_T009,GK022,Return,Bills of exchange sold,50493,,,,Return,Dutch Guilder,,Credit
GK022_T010,GK022,Return,Cash received,177,,,,Return,Dutch Guilder,,Cash
GK022_T011,GK022,Return,Freight and passengers,5387,,,,Return,Dutch Guilder,,Freight and passengers
GK022_T012,GK022,Return,African goods sold,12,,,,Return,Dutch Guilder,,Cargo
GK022_T013,GK022,Return,Returned trade cargo,369,,,,Return,Dutch Guilder,,Trade cargo
GK022_T014,GK022,Expenditure,Wages crew (including bonuses),10099,,,,Return,Dutch Guilder,,Wages
GK022_T015,GK022,Expenditure,Other expenses,2441,,,,Return,Dutch Guilder,,Various
GK023_T001,GK023,Expenditure,Value of ship before departure,10000,,,,Outfitting,Dutch Guilder,,Ship
GK023_T002,GK023,Expenditure,Outfitting costs,9929,,,,Outfitting,Dutch Guilder,,Outfitting
GK023_T003,GK023,Expenditure,Advance crew payment,635,,,,Outfitting,Dutch Guilder,,Wages
GK023_T004,GK023,Expenditure,Insurance hull,825,,,,Outfitting,Dutch Guilder,,Insurance
GK023_T005,GK023,Expenditure,Insurance cargo,1470,,,,Outfitting,Dutch Guilder,,Insurance
GK023_T006,GK023,Expenditure,Trade cargo costs,27465,,,,Outfitting,Dutch Guilder,,Trade cargo
GK023_T007,GK023,Expenditure,Other expenses,4514,,,,Outfitting,Dutch Guilder,,Various
GK023_T008,GK023,Return,Value of ship after voyage,8000,,,,Return,Dutch Guilder,,Ship
GK023_T009,GK023,Return,Bills of exchange sold,48679,,,,Return,Dutch Guilder,,Credit
GK023_T010,GK023,Return,Outstanding debts in colony,97,credit,,,Return,Dutch Guilder,,Credit
GK023_T011,GK023,Return,Freight and passengers,1236,,,,Return,Dutch Guilder,,Freight and passengers
GK023_T012,GK023,Return,African goods sold,1441,,,,Return,Dutch Guilder,,Cargo
GK023_T013,GK023,Return,Returned trade cargo,190,,,,Return,Dutch Guilder,,Trade cargo
GK023_T014,GK023,Expenditure,Wages crew (including bonuses),10044,,,,Return,Dutch Guilder,,Wages
GK023_T015,GK023,Expenditure,Other expenses,1555,,,,Return,Dutch Guilder,,Various
GK024_T001,GK024,Expenditure,Value of ship before departure,7200,,,,Outfitting,Dutch Guilder,,Ship
GK024_T002,GK024,Expenditure,Outfitting costs,13868,,,,Outfitting,Dutch Guilder,,Outfitting
GK024_T003,GK024,Expenditure,Advance crew payment,1609,,,,Outfitting,Dutch Guilder,,Wages
GK024_T004,GK024,Expenditure,Insurance hull,902,,,,Outfitting,Dutch Guilder,,Insurance
GK024_T005,GK024,Expenditure,Insurance cargo,2703,,,,Outfitting,Dutch Guilder,,Insurance
GK024_T006,GK024,Expenditure,Trade cargo costs,21811,,,,Outfitting,Dutch Guilder,,Trade cargo
GK024_T007,GK024,Expenditure,Other expenses,4915,,,,Outfitting,Dutch Guilder,,Various
GK024_T008,GK024,Return,Bills of exchange sold,53528,,,,Return,Dutch Guilder,,Credit
GK024_T009,GK024,Return,Outstanding debts in colony,82,credit,,,Return,Dutch Guilder,,Credit
GK024_T010,GK024,Return,Sale of ship,2927,,,,Return,Dutch Guilder,,Ship
GK024_T011,GK024,Return,Freight and passengers,4608,,,,Return,Dutch Guilder,,Freight and passengers
GK024_T012,GK024,Return,African goods sold,538,,,,Return,Dutch Guilder,,Cargo
GK024_T013,GK024,Return,Returned trade cargo,893,,,,Return,Dutch Guilder,,Trade cargo
GK024_T014,GK024,Expenditure,Wages crew (including bonuses),8018,,,,Return,Dutch Guilder,,Wages
